path,drug_name,analysis_id,source,drug_id,analysis_unit,n_matched,response_sd,eligible
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_83_jw_7_52_1.npz,JW-7-52-1,GDSC1::83::JW-7-52-1,GDSC1,83,source_drug,371,1.8487170129775061,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2057_remodelin.npz,Remodelin,GDSC2::2057::Remodelin,GDSC2,2057,source_drug,368,1.1579524810258646,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_3_rapamycin.npz,Rapamycin,GDSC1::3::Rapamycin,GDSC1,3,source_drug,346,2.0020534840392297,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1096_tozasertib.npz,Tozasertib,GDSC2::1096::Tozasertib,GDSC2,1096,source_drug,241,2.309107327001642,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1192_gsk269962a.npz,GSK269962A,GDSC2::1192::GSK269962A,GDSC2,1192,source_drug,241,1.433773440724112,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1129_pf_4708671.npz,PF-4708671,GDSC2::1129::PF-4708671,GDSC2,1129,source_drug,241,0.943747212095513,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2169_azd6482.npz,AZD6482,GDSC2::2169::AZD6482,GDSC2,2169,source_drug,240,1.3915766589231595,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1194_sb505124.npz,SB505124,GDSC2::1194::SB505124,GDSC2,1194,source_drug,238,1.5346732368630418,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1031_elesclomol.npz,Elesclomol,GDSC2::1031::Elesclomol,GDSC2,1031,source_drug,199,2.0034437203719824,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2175_chir_99021.npz,CHIR-99021,GDSC2::2175::CHIR-99021,GDSC2,2175,source_drug,199,1.4903987552509508,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1170_cct_018159.npz,CCT-018159,GDSC2::1170::CCT-018159,GDSC2,1170,source_drug,199,1.3779953373715346,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1037_bx795.npz,BX795,GDSC2::1037::BX795,GDSC2,1037,source_drug,199,1.266025398326697,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1243_piperlongumine.npz,Piperlongumine,GDSC2::1243::Piperlongumine,GDSC2,1243,source_drug,199,1.2388892257438258,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1009_tretinoin.npz,Tretinoin,GDSC2::1009::Tretinoin,GDSC2,1009,source_drug,199,1.018599705398008,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1502_bicalutamide.npz,Bicalutamide,GDSC2::1502::Bicalutamide,GDSC2,1502,source_drug,199,0.8953252760028053,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_2174_iox2.npz,IOX2,GDSC2::2174::IOX2,GDSC2,2174,source_drug,199,0.8519204867257602,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1039_sl0101.npz,SL0101,GDSC2::1039::SL0101,GDSC2,1039,source_drug,199,0.8249350619250378,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1202_torin2.npz,torin2,GDSC1::1202::torin2,GDSC1,1202,source_drug,127,1.479603288277317,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1204_hg_6_71_01.npz,HG-6-71-01,GDSC1::1204::HG-6-71-01,GDSC1,1204,source_drug,127,1.4744051560746152,True
